obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"488.79471"	""	"1.3e+06"	D	"104102.0990"	"124554.874"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		"T1218n"	""	
""	"489.46909"	""	"1.8e+06"	D	"104102.0990"	"124526.695"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).7d"	"2[1/2]*"	"0"		"T1218n"	""	
""	"492.1034"	""	"5.9e+04"	E	"105617.2700"	"125932.53"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"2"	"3s2.3p5.(2P*<3/2>).10d"	"2[7/2]*"	"3"		"T1164n"	""	
""	"493.7720"	""	"3.6e+04"	E	"105462.7596"	"125709.37"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).11s"	"2[3/2]*"	"2"		"T1164n"	""	
""	"495.6750"	""	"1.8e+05"	E	"105462.7596"	"125631.64"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).9d"	"2[7/2]*"	"4"		"T1164n"	""	
""	"498.9943"	""	"1.1e+05"	E	"105617.2700"	"125651.99"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"2"	"3s2.3p5.(2P*<3/2>).9d"	"2[7/2]*"	"3"		"T1164n"	""	
""	"503.2024"	""	"8.2e+04"	E	"105462.7596"	"125329.94"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		"T1164n"	""	
""	"504.8811"	""	"4.6e+05"	D	"104102.0990"	"123903.220"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		"T1218n"	""	
""	"505.4176"	""	"4.5e+05"	D	"104102.0990"	"123882.203"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		"T1218n"	""	
""	"505.6529"	""	"5.7e+05"	D	"104102.0990"	"123873.000"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<1/2>).7s"	"2[1/2]*"	"0"		"T1218n"	""	
""	"506.0079"	""	"3.7e+05"	E	"105462.7596"	"125219.788"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).8d"	"2[7/2]*"	"4"		"T1164n"	""	
""	"507.0977"	""	"2.6e+05"	E	"105617.2700"	"125331.84"	"3s2.3p5.(2P*<3/2>).4p"	"2[5/2]"	"2"	"3s2.3p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		"T1164n"	""	
