obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"389.3594"	"389.3601"	"290"	""		"20784.857"	"46460.747"	"5d3.(b 4P).6s"	"a 5P"	"1"	""	"4646*"	"1"		""	"L16323"	
"389.4080"	""	"210"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"389.9937"	"389.993003"	"29000"	"4.20e+06"	B+	"0.0000"	"25634.2234"	"5d2.6s2"	"a 3F"	"2"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5D*"	"2"		"T5346"	"L21976,L16323"	
"390.1440"	"390.14451"	"580"	""		"23327.739"	"48952.008"	"5d3.(b 4F).6s"	"b 3F"	"2"	"5d3.(b 4P).6p"	"y 5P*"	"2"		""	"L16323"	
"390.2937"	""	"2600"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"390.3200"	"390.32015"	"290"	""		"8983.7652"	"34596.5038"	"5d2.6s2"	"a 3P"	"2"	"5d2.(a 3F).6s.(a 2F).6p"	"w 3D*"	"1"		""	"L16323"	
"390.3824"	""	"170"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"390.5520"	"390.5521"	"580"	""		"25281.843"	"50879.37?"	"5d3.(b 4F).6s"	"b 3F"	"3"	"5d3.(b 4F).6p"	"s 3D*"	"2"		""	"L16323"	
"390.5790"	""	"86"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"390.6107"	""	"29"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"390.6888"	"390.68871"	"2300"	""		"14541.677"	"40130.254"	"5d.6s2.(a 2D).6p"	"z 3F*"	"3"	"6p2.(3P).5d.(2D).6s"	"d 1D"	"2"		""	"L16323"	
"390.8800"	"390.8793"	"860*"	""		"25281.843"	"50857.946"	"5d3.(b 4F).6s"	"b 3F"	"3"	"5d3.(b 4P).6p"	"w 5D*"	"3"		""	"L16323"	
