obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"431.059"	"431.059+"	"55"	""		"12218.47"	"35410.63"	"5d8.(3F).6s"	"a 2F"	"5/2"	"5d7.6s.(5F).6p"	"z 6G*"	"7/2"		""	"L3475"	
"431.150"	"431.149+"	"220"	"1.3e+06"	D	"9877.54"	"33064.83"	"5d8.(3F).6s"	"b 4F"	"5/2"	"5d7.6s.(5F).6p"	"z 6D*"	"5/2"		"T7959,T4422"	"L3475"	
"435.130"	"435.130+"	"18"	""		"18547.04"	"41522.22"	"5d7.6s2"	"b 4P"	"3/2"	""	"4152*"	"5/2"		""	"L3475"	
"435.256"	"435.256+"	"18"	""		"19060.62"	"42029.14"	"5d8.(1D).6s"	"a 2D"	"5/2"	""	"4202*"	"3/2"		""	"L3475"	
"439.259"	"439.259+"	"18"	""		"16565.35"	"39324.57"	"5d8.(3P).6s"	"a 4P"	"3/2"	""	"3932*"	"5/2"		""	"L3475"	
"439.947"	"439.947+"	"160"	""		"28452.32"	"51175.94"	"5d7.6s.(5F).6p"	"z 6F*"	"11/2"	"5d7.6s.(5F).7s"	"e 6F"	"11/2"		""	"L3475"	
"440.378"	"440.379+"	"65"	""		"12218.47"	"34919.83"	"5d8.(3F).6s"	"a 2F"	"5/2"	"5d7.6s.(5F).6p"	"z 6F*"	"5/2"		""	"L3475"	
"442.627"	"442.627+"	"110"	""		"9877.54"	"32463.58"	"5d8.(3F).6s"	"b 4F"	"5/2"	"5d7.6s.(5F).6p"	"z 6D*"	"3/2"		""	"L3475"	
"445.018"	"445.017+"	"15"	""		"16103.32"	"38568.05"	"5d7.6s2"	"b 4P"	"5/2"	""	"3856*"	"7/2"		""	"L3475"	
"447.848"	"447.848+"	"55"	""		"13087.90"	"35410.63"	"5d8.(3F).6s"	"a 2F"	"7/2"	"5d7.6s.(5F).6p"	"z 6G*"	"7/2"		""	"L3475"	
"449.535"	"449.535+"	"16"	""		"33064.83"	"55303.80"	"5d7.6s.(5F).6p"	"z 6D*"	"5/2"	""	"5530"	"5/2"		""	"L3475"	
"449.603"	"449.603+"	"11w"	""		"34180.48"	"56416.08"	"5d7.6s.(5F).6p"	"z 6G*"	"11/2"	""	"5641"	"9/2"		""	"L3475"	
"454.568"	"454.565+"	"55"	""		"13087.90"	"35080.80"	"5d8.(3F).6s"	"a 2F"	"7/2"	"5d7.6s.(5F).6p"	"z 6G*"	"9/2"		""	"L3475"	
"454.848"	"454.847+"	"30"	""		"30529.66"	"52508.89"	"5d7.6s.(5F).6p"	"z 6D*"	"7/2"	"5d7.6s.(5F).7s"	"e 6F"	"9/2"		""	"L3475"	
"455.078"	"455.077+"	"13"	""		"12951.67"	"34919.83"	"5d8.(3P).6s"	"a 4P"	"5/2"	"5d7.6s.(5F).6p"	"z 6F*"	"5/2"		""	"L3475"	
"456.809"	"456.808+"	"35"	""		"10578.68"	"32463.58"	"5d8.(3P).6s"	"a 2P"	"3/2"	"5d7.6s.(5F).6p"	"z 6D*"	"3/2"		""	"L3475"	
"457.002"	"457.002+"	"18"	""		"23310.36"	"45185.95"	"5d7.6s2"	"b 2D"	"5/2"	""	"4518*"	"5/2"		""	"L3475"	
"460.448"	"460.450+"	"18"	""		"35080.80"	"56792.60"	"5d7.6s.(5F).6p"	"z 6G*"	"9/2"	""	"5679"	"7/2"		""	"L3475"	
"461.639"	"461.637+"	"75"	""		"12218.47"	"33874.43"	"5d8.(3F).6s"	"a 2F"	"5/2"	"5d7.6s.(5F).6p"	"z 6F*"	"7/2"		""	"L3475"	
"465.618"	"465.618+"	"26"	""		"13939.80"	"35410.63"	"5d7.6s2"	"a 2G"	"9/2"	"5d7.6s.(5F).6p"	"z 6G*"	"7/2"		""	"L3475"	
"466.899"	"466.897+"	"17w"	""		"16103.32"	"37515.31"	"5d7.6s2"	"b 4P"	"5/2"	"5d7.6s.(5F).6p"	"z 4D*"	"7/2"		""	"L3475"	
"470.888"	"470.887+"	"21"	""		"19060.62"	"40291.19"	"5d8.(1D).6s"	"a 2D"	"5/2"	""	"4029*"	"7/2"		""	"L3475"	
