obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"506.4632"	"506.4633+"	"29"	"3.31e+05"	B+	"18229.152"	"37968.418"	"4d5.(4P).5s"	"a 5P"	"3"	"4d4.5s.(6D).5p"	"z 5D*"	"3"		"T5293"	"L10250,L3475"	
"507.9864"	"507.9865+"	"35"	"2.41e+06"	B	"26189.445"	"45869.523"	"4d5.(4F).5s"	"a 5F"	"3"	"4d4.5s.(4F).5p"	"w 5F*"	"4"		"T5293"	"L10250,L3475"	
"508.0012"	"508.0014+"	"100"	"3.68e+06"	B+	"20280.968"	"39960.469"	"4d5.(4D).5s"	"b 5D"	"2"	"4d4.5s.(4D).5p"	"x 5P*"	"3"		"T5293"	"L10250,L3475"	
"508.1251"	"508.1251+"	"35"	"5.5e+04"	C+	"11858.498"	"31533.206"	"4d4.5s2"	"a 5D"	"3"	"4d4.5s.(6D).5p"	"y 7P*"	"3"		"T5293"	"L10250,L3475"	
"509.0971"	"509.0971+"	"40"	"5.4e+06"	B	"25820.622"	"45457.767"	"4d6"	"c 5D"	"1"	"4d4.5s.(4F).5p"	"w 5F*"	"1"		"T5293"	"L10250,L3475"	
"509.1334"	"509.1335+"	"35"	"7.8e+05"	B	"20930.425"	"40566.167"	"4d5.(4D).5s"	"a 3D"	"1"	"4d4.5s.(4D).5p"	"z 3D*"	"2"		"T5293"	"L10250,L3475"	
"509.2151"	"509.2151+"	"35"	"4.2e+06"	B	"31484.615"	"51117.208"	"4d4.5s2"	"b 1I"	"6"	""	"39.1*"	"6"		"T5293"	"L10250,L3475"	
"509.5880"	"509.5880+"	"40"	"1.45e+06"	B	"20947.940"	"40566.167"	"4d5.(4G).5s"	"a 3G"	"3"	"4d4.5s.(4D).5p"	"z 3D*"	"2"		"T5293"	"L10250,L3475"	
"509.6637"	"509.6637+"	"100"	"3.6e+06"	B	"20950.853"	"40566.167"	"4d5.(4D).5s"	"a 3D"	"2"	"4d4.5s.(4D).5p"	"z 3D*"	"2"		"T5293"	"L10250,L3475"	
"509.7517"	"509.7517+"	"130"	"2.50e+06"	B+	"18356.491"	"37968.418"	"4d5.(4P).5s"	"a 5P"	"2"	"4d4.5s.(6D).5p"	"z 5D*"	"3"		"T5293"	"L10250,L3475"	
"509.8027"	"509.8028+"	"35"	"1.14e+06"	B+	"20350.507"	"39960.469"	"4d5.(4D).5s"	"b 5D"	"3"	"4d4.5s.(4D).5p"	"x 5P*"	"3"		"T5293"	"L10250,L3475"	
"510.9708"	"510.9708+"	"130"	"2.80e+06"	B+	"20350.507"	"39915.644"	"4d5.(4D).5s"	"b 5D"	"3"	"4d4.5s.(4D).5p"	"y 5D*"	"4"		"T5293"	"L10250,L3475"	
"511.4966"	"511.4966+"	"80"	"2.89e+06"	B+	"18356.491"	"37901.516"	"4d5.(4P).5s"	"a 5P"	"2"	"4d4.5s.(4D).5p"	"y 5D*"	"1"		"T5293"	"L10250,L3475"	
"511.6955"	"511.6956+"	"35"	"6.4e+05"	B	"20950.853"	"40488.277"	"4d5.(4D).5s"	"a 3D"	"2"	"4d5.(4P).5p"	"x 5D*"	"3"		"T5293"	"L10250,L3475"	
"512.3820"	"512.3820+"	"29"	"2.09e+06"	B	"27415.053"	"46926.304"	"4d5.(4P).5s"	"b 3P"	"2"	"4d5.(2D).5p"	"w 3F*"	"3"		"T5293"	"L10250,L3475"	
"514.5378"	"514.5378+"	"150"	"8.8e+06"	B	"20607.435"	"40036.940"	"4d4.5s2"	"a 3P"	"0"	"4d4.5s.(4D).5p"	"z 3D*"	"1"		"T5293"	"L10250,L3475"	
"514.7383"	"514.7384+"	"110"	"3.41e+06"	B+	"18479.582"	"37901.516"	"4d5.(4P).5s"	"a 5P"	"1"	"4d4.5s.(4D).5p"	"y 5D*"	"1"		"T5293"	"L10250,L3475"	
"516.3180"	"516.3179+"	"80"	"2.03e+07"	B	"31913.171"	"51275.691"	"4d4.5s.(6D).5p"	"y 7P*"	"4"	"4d4.5s.(6D).6s"	"f 7D"	"5"		"T5293"	"L10250,L3475"	
"516.7746"	"516.7745+"	"100"	"3.2e+06"	B	"21618.630"	"40964.040"	"4d5.(4D).5s"	"a 3D"	"3"	"4d4.5s.(4D).5p"	"z 3D*"	"3"		"T5293"	"L10250,L3475"	
"517.1064"	"517.1066+"	"184"	"1.84e+07"	B	"25614.367"	"44947.356"	"4d5.(6S).5p"	"z 7P*"	"2"	"4d5.(6S).5d"	"e 7D"	"3"		"T5293"	"L10250"	
"517.1240"	"517.1241+"	"40"	"1.75e+06"	B+	"20130.313"	"39462.647"	"4d5.(4D).5s"	"b 5D"	"1"	"4d4.5s.(4D).5p"	"x 5P*"	"2"		"T5293"	"L10250"	
"517.2940"	"517.2942+"	"230h"	"4.1e+07"	B	"25614.367"	"44940.344"	"4d5.(6S).5p"	"z 7P*"	"2"	"4d5.(6S).5d"	"e 7D"	"2"		"T5293"	"L10250,L3475"	
"517.4180"	"517.4182+"	"160h"	"5.8e+07"	B	"25614.367"	"44935.711"	"4d5.(6S).5p"	"z 7P*"	"2"	"4d5.(6S).5d"	"e 7D"	"1"		"T5293"	"L10250,L3475"	
"519.1454"	"519.1456+"	"40"	"1.62e+07"	B	"31533.206"	"50790.261"	"4d4.5s.(6D).5p"	"y 7P*"	"3"	"4d4.5s.(6D).6s"	"f 7D"	"4"		"T5293"	"L10250,L3475"	
"520.0153"	"520.0152+"	"110"	"3.2e+06"	B	"21618.630"	"40843.482"	"4d5.(4D).5s"	"a 3D"	"3"	"4d4.5s.(4D).5p"	"z 3F*"	"4"		"T5293"	"L10250,L3475"	
"520.0738"	"520.0739+"	"50"	"1.00e+06"	B+	"18356.491"	"37579.174"	"4d5.(4P).5s"	"a 5P"	"2"	"4d4.5s.(6D).5p"	"z 5D*"	"2"		"T5293"	"L10250,L3475"	
"521.0434"	"521.0432+"	"26"	"4.1e+04"	C+	"12346.280"	"31533.206"	"4d4.5s2"	"a 5D"	"4"	"4d4.5s.(6D).5p"	"y 7P*"	"3"		"T5293"	"L10250,L3475"	
"521.1857"	"521.1857+"	"50"	"1.30e+06"	B+	"20280.968"	"39462.647"	"4d5.(4D).5s"	"b 5D"	"2"	"4d4.5s.(4D).5p"	"x 5P*"	"2"		"T5293"	"L10250,L3475"	
"521.9398"	"521.9398+"	"80"	"6.7e+06"	B	"22244.375"	"41398.340"	"4d4.5s2"	"a 3P"	"1"	""	"3*"	"1"		"T5293"	"L10250,L3475"	
"523.1059"	"523.1059+"	"65"	"8.7e+06"	B	"31484.615"	"50595.883"	"4d4.5s2"	"b 1I"	"6"	"4d5.(2I).5p"	"z 3K*"	"6"		"T5293"	"L10250,L3475"	
"523.2360"	"523.2360+"	"26"	"2.10e+06"	B	"20930.425"	"40036.940"	"4d5.(4D).5s"	"a 3D"	"1"	"4d4.5s.(4D).5p"	"z 3D*"	"1"		"T5293"	"L10250,L3475"	
"523.4258"	"523.4257+"	"100"	"1.47e+06"	B+	"18479.582"	"37579.174"	"4d5.(4P).5s"	"a 5P"	"1"	"4d4.5s.(6D).5p"	"z 5D*"	"2"		"T5293"	"L10250,L3475"	
"523.8205"	"523.8206+"	"460h"	"3.7e+07"	B	"25871.887"	"44957.079"	"4d5.(6S).5p"	"z 7P*"	"3"	"4d5.(6S).5d"	"e 7D"	"4"		"T5293"	"L10250,L3475"	
"524.0874"	"524.0876+"	"230h"	"3.9e+07"	B	"25871.887"	"44947.356"	"4d5.(6S).5p"	"z 7P*"	"3"	"4d5.(6S).5d"	"e 7D"	"3"		"T5293"	"L10250,L3475"	
"524.2802"	"524.2803+"	"110h"	"2.01e+07"	B	"25871.887"	"44940.344"	"4d5.(6S).5p"	"z 7P*"	"3"	"4d5.(6S).5d"	"e 7D"	"2"		"T5293"	"L10250,L3475"	
"524.5505"	"524.5505+"	"100"	"2.63e+06"	B	"20930.425"	"39989.061"	"4d5.(4D).5s"	"a 3D"	"1"	"4d4.5s.(4D).5p"	"z 3F*"	"2"		"T5293"	"L10250,L3475"	
"525.9032"	"525.9032+"	"150"	"5.2e+06"	B+	"20950.853"	"39960.469"	"4d5.(4D).5s"	"a 3D"	"2"	"4d4.5s.(4D).5p"	"x 5P*"	"3"		"T5293"	"L10250,L3475"	
"526.0141"	"526.0143+"	"16"	"9.1e+06"	B	"30846.584"	"49852.184"	"4d4.5s.(6D).5p"	"z 7D*"	"1"	"4d4.5s.(6D).6s"	"f 7D"	"2"		"T5293"	"L10250,L3475"	
"526.1132"	"526.1132+"	"65"	"2.04e+06"	A	"20157.802"	"39159.828"	"4d5.(4D).5s"	"b 5D"	"4"	"4d4.5s.(4D).5p"	"y 5D*"	"3"		"T5293"	"L10250,L3475"	
"526.1532"	"526.1530+"	"37"	"1.13e+07"	B	"31154.935"	"50155.527"	"4d4.5s.(6D).5p"	"z 7D*"	"2"	"4d4.5s.(6D).6s"	"f 7D"	"3"		"T5293"	"L10250"	
"526.8932"	"526.8933+"	"20*"	""		"26414.806"	"45388.700"	"4d5.(4P).5s"	"b 3P"	"1"	""	"4*"	"2"		""	"L10250,L3475"	
"526.8932"	"526.8933+"	"20*"	"7.08e+05"	A	"22875.942"	"41849.838"	"4d4.5s2"	"a 3P"	"2"	"4d5.(4G).5p"	"y 3F*"	"3"		"T5293"	"L10250,L3475"	
"527.1783"	"527.1783+"	"35"	"6.3e+05"	B+	"20157.802"	"39121.439"	"4d5.(4D).5s"	"b 5D"	"4"	"4d5.(4G).5p"	"z 5G*"	"3"		"T5293"	"L10250,L3475"	
