obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"600.894"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"601.082"	"601.082+"	"65"	"5.9e+05"	B	"4134.222"	"20766.29"	"4f10.6s2"	"5I"	"7"	"4f10.(5I<7>).6s.6p.(3P*<1>)"	"(7,1)*"	"7"		"T7148"	"L3475"	
"601.726"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"603.098"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"605.818"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"608.506"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"608.826"	"608.826+"	"140"	"1.46e+06"	B+	"4134.222"	"20554.73"	"4f10.6s2"	"5I"	"7"	"4f9.(6H*).5d.6s2"	"5I*"	"6"		"T7148"	"L3475"	
"612.715"	"612.715+"	"24"	"1.10e+06"	B+	"12655.13"	"28971.42"	"4f9.(6H*).5d.6s2"	"7G*"	"7"	""	""	"8"		"T7148"	"L3475"	
"613.364"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"615.828"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"616.843"	"616.843+"	"100"	"8.1e+05"	B+	"4134.222"	"20341.32"	"4f10.6s2"	"5I"	"7"	"4f10.(5I<7>).6s.6p.(3P*<1>)"	"(7,1)*"	"8"		"T7148"	"L3475"	
"625.909"	"625.909+"	"270"	"8.9e+05"	B+	"0.000"	"15972.35"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<8>).6s.6p.(3P*<1>)"	"(8,1)*"	"9"		"T7148"	"L3475"	
"626.036"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"634.332"	""	"14"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"638.680"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"642.192"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"643.655"	""	"13w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"646.083"	""	"8"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"647.491"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"648.659"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"655.802"	""	"20"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"657.937"	"657.937+"	"160"	"7.7e+05"	B	"0.000"	"15194.83"	"4f10.6s2"	"5I"	"8"	"4f9.(6H*).5d.6s2"	"5H*"	"7"		"T7148"	"L3475"	
"664.337"	""	"15"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"665.836"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"666.164"	""	"29"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"666.786"	""	"75"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"674.793"	""	"29"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"675.762"	""	"10"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"676.589"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"681.820"	""	"12"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"683.542"	""	"180"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"685.296"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"685.646"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"688.883"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"692.955"	""	"15"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"695.142"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"695.808"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"698.244"	""	"13w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"699.130"	""	"13"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"699.810"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"701.742"	""	"20"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"721.327"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"723.004"	""	"17w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"725.001"	""	"13"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"737.604"	"737.604+"	"20"	"1.10e+05"	B+	"4134.222"	"17687.90"	"4f10.6s2"	"5I"	"7"	"4f9.(6H*).5d.6s2"	"7K*"	"7"		"T7148"	"L3475"	
"740.759"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"741.237"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"754.373"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"755.300"	""	"17w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"755.978"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"759.130"	""	"27w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"761.155"	""	"13w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"761.770"	""	"11w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"764.109"	""	"35w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"764.586"	""	"17"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"764.664"	""	"13"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"766.236"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"771.533"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
