obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"541.1932"	"541.19321"	""	"3.13e+04"		"13923.998"	"32396.552"	"7p"	"2P*"	"3/2"	"19d"	"2D"	"3/2"		"T6898"	"L12264"	
"542.3708"	"542.37083"	""	"6.99e+04"		"13923.998"	"32356.444"	"7p"	"2P*"	"3/2"	"20s"	"2S"	"1/2"		"T6898"	"L12264"	
"543.0372"	"543.03716"	""	"6.66e+05"		"13923.998"	"32333.827"	"7p"	"2P*"	"3/2"	"18d"	"2D"	"5/2"		"T6898"	"L12264"	
"543.0806"	"543.08061"	""	"3.73e+04"		"13923.998"	"32332.354"	"7p"	"2P*"	"3/2"	"18d"	"2D"	"3/2"		"T6898"	"L12264"	
"544.5352"	"544.53524"	""	"8.73e+04"		"13923.998"	"32283.180"	"7p"	"2P*"	"3/2"	"19s"	"2S"	"1/2"		"T6898"	"L12264"	
"545.3642"	"545.36417"	""	"2.77e+05"		"13923.998"	"32255.275"	"7p"	"2P*"	"3/2"	"17d"	"2D"	"5/2"		"T6898"	"L12264"	
"545.4185"	"545.41850"	""	"4.55e+04"		"13923.998"	"32253.449"	"7p"	"2P*"	"3/2"	"17d"	"2D"	"3/2"		"T6898"	"L12264"	
"545.6375"	"545.63748"	""	"4.56e+05"		"12237.409"	"30559.504"	"7p"	"2P*"	"1/2"	"12s"	"2S"	"1/2"		"T6898"	"L12264"	
"547.2457"	"547.24565"	""	"1.06e+05"		"13923.998"	"32192.251"	"7p"	"2P*"	"3/2"	"18s"	"2S"	"1/2"		"T6898"	"L12264"	
"548.2954"	"548.29545"	""	"3.45e+05"		"13923.998"	"32157.274"	"7p"	"2P*"	"3/2"	"16d"	"2D"	"5/2"		"T6898"	"L12264"	
"548.3645"	"548.36447"	""	"5.80e+04"		"13923.998"	"32154.979"	"7p"	"2P*"	"3/2"	"16d"	"2D"	"3/2"		"T6898"	"L12264"	
"550.7052"	"550.70515"	""	"1.35e+05"		"13923.998"	"32077.492"	"7p"	"2P*"	"3/2"	"17s"	"2S"	"1/2"		"T6898"	"L12264"	
"552.0637"	"552.06365"	""	"4.48e+05"		"13923.998"	"32032.821"	"7p"	"2P*"	"3/2"	"15d"	"2D"	"5/2"		"T6898"	"L12264"	
"552.1524"	"552.15244"	""	"7.37e+04"		"13923.998"	"32029.909"	"7p"	"2P*"	"3/2"	"15d"	"2D"	"3/2"		"T6898"	"L12264"	
"553.1716"	"553.17161"	""	"2.67e+06"		"12237.409"	"30309.962"	"7p"	"2P*"	"1/2"	"10d"	"2D"	"3/2"		"T6898"	"L12264"	
"555.2227"	"555.22268"	""	"1.75e+05"		"13923.998"	"31929.789"	"7p"	"2P*"	"3/2"	"16s"	"2S"	"1/2"		"T6898"	"L12264"	
"557.0255"	"557.02549"	""	"1.74e+06"		"13923.998"	"31871.514"	"7p"	"2P*"	"3/2"	"14d"	"2D"	"5/2"		"T6898"	"L12264"	
"557.1444"	"557.14445"	""	"9.77e+04"		"13923.998"	"31867.682"	"7p"	"2P*"	"3/2"	"14d"	"2D"	"3/2"		"T6898"	"L12264"	
"561.2892"	"561.28917"	""	"2.37e+05"		"13923.998"	"31735.182"	"7p"	"2P*"	"3/2"	"15s"	"2S"	"1/2"		"T6898"	"L12264"	
