obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"408.8558"	""	"4.6e+06"	E	"43053.30"	"67504.90"	"3d6.(1I).4s"	"b 2I"	"13/2"	"3d6.(1I).4p"	"w 2H*"	"11/2"		"T1117"	""	
"408.994"	"408.9931"	"65"	"1.7e+07"	E	"34423.27"	"58866.66"	"3d6.(3H).4s"	"a 4H"	"7/2"	"3d6.(3H).4p"	"z 4I*"	"9/2"		"T1117"	"L3475"	
""	"409.0594"	""	"5.8e+06"	E	"35041.37"	"59480.80"	"3d6.(3F2).4s"	"a 4F"	"7/2"	"3d6.(a 3P).4p"	"u 4P*"	"5/2"		"T1117"	""	
""	"409.2379"	""	"1.4e+07"	E	"35041.37"	"59470.14"	"3d6.(3F2).4s"	"a 4F"	"7/2"	"3d6.(a 3P).4p"	"4D*"	"7/2"		"T1117"	""	
""	"409.4045"	""	"7.6e+06"	E	"41230.30"	"65649.13?"	"3d6.(3G).4s"	"a 2G"	"7/2"	""	"*"	"5/2"		"T1117"	""	
""	"409.6630"	""	"2.5e+06"	E	"37630.62"	"62034.04"	"3d6.(3G).4s"	"b 4G"	"9/2"	"3d6.(3G).4p"	"4G*"	"7/2"		"T1117"	""	
""	"409.951"	""	"1.1e+07"	E	"41230.30"	"65616.6"	"3d6.(3G).4s"	"a 2G"	"7/2"	"3d6.(3G).4p"	"*"	"7/2"		"T1117"	""	
"410.536"	"410.5380"	"55"	"1.7e+07"	E	"34938.70"	"59290.11"	"3d6.(3F2).4s"	"a 4F"	"9/2"	"3d6.(a 3F).4p"	"x 4F*"	"7/2"		"T1117"	"L3475"	
""	"410.7865"	""	"9.7e+06"	E	"37148.66"	"61485.34"	"3d5.4s2"	"a 2I"	"11/2"	"3d6.(a 3F).4p"	"2G*"	"9/2"		"T1117"	""	
"411.090"	""	"200"	""		""	""	""	""	""	""	""	""		""	"L3475"	
""	"411.3867"	""	"1.5e+07"	E	"35114.98"	"59416.15"	"3d6.(3F2).4s"	"a 4F"	"5/2"	"3d6.(a 3F).4p"	"x 4F*"	"3/2"		"T1117"	""	
""	"411.4384"	""	"1.5e+07"	E	"35041.37"	"59339.49"	"3d6.(3F2).4s"	"a 4F"	"7/2"	"3d6.(a 3F).4p"	"4D*"	"7/2"		"T1117"	""	
""	"411.6502"	""	"1.2e+07"	E	"37789.93"	"62075.55"	"3d6.(3G).4s"	"b 4G"	"5/2"	"3d6.(3G).4p"	"4G*"	"5/2"		"T1117"	""	
""	"411.8993"	""	"1.1e+06"	E	"27281.85"	"51552.78"	"3d5.4s2"	"a 4P"	"1/2"	"3d5.(4P).4s.4p.(3P*)"	"x 4P*"	"1/2"		"T1117"	""	
