obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"746.951"	""	"120"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"753.234"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"753.918"	""	"6w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"755.626"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"757.421"	""	"6w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"759.051"	""	"5w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"759.733"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"760.723"	""	"6"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"761.352"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"762.348"	""	"6"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"764.567"	""	"16w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"765.063"	""	"8"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"765.805"	""	"12w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"765.925"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"766.564"	""	"4"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"768.001"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"772.214"	""	"9"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"774.744"	""	"11w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"775.463"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"776.216"	""	"4"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"779.669"	""	"9"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"779.747"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
