obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"601.5828"	"601.583+"	"150"	""		"116987.39"	"133605.61"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).4d"	"4F"	"9/2"		""	"L7481"	
"603.804"	"603.801+"	"80"	""		"116987.39"	"133544.54"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).4d"	"4D"	"7/2"		""	"L7481"	
"604.754"	"604.753+"	"900"	"2.36e+05"	C	"102405.71"	"118936.80"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"2P*"	"3/2"		"T7043"	"L7481"	
"608.0113"	"608.012+"	"100"	""		"117164.01"	"133606.51"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).4d"	"2F"	"7/2"		""	"L7481"	
"614.976"	"614.974+"	"800"	"1.90e+05"	C	"102680.44"	"118936.80"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"2P*"	"3/2"		"T7043"	"L7481"	
"621.087"	"621.084+"	"400"	"9.2e+04"	C	"102840.38"	"118936.80"	"2s2.2p4.(3P).3s"	"4P"	"1/2"	"2s2.2p4.(3P).3p"	"2P*"	"3/2"		"T7043"	"L7481"	
"623.9651"	"623.965+"	"13000"	"2.90e+07"	C+	"102405.71"	"118427.82"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"4S*"	"3/2"		"T7043"	"L7481"	
"634.8508"	"634.851+"	"10000"	"2.32e+07"	C+	"102680.44"	"118427.82"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"4S*"	"3/2"		"T7043"	"L7481"	
"641.3651"	"641.365+"	"8000"	"1.36e+07"	C+	"102840.38"	"118427.82"	"2s2.2p4.(3P).3s"	"4P"	"1/2"	"2s2.2p4.(3P).3p"	"4S*"	"3/2"		"T7043"	"L7481"	
"646.350"	"646.350+"	"700"	"3.97e+04"	C	"102405.71"	"117872.92"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"		"T7043"	"L7481"	
