obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"572.796"	"572.793"	"5"	""		"58119.37"	"75572.84"	"3d9.(2D).4s.4p.(1P*)"	"2F*"	"5/2"	"3d9.4s.(1D).4d"	"2F"	"7/2"		""	"L772"	
"573.2325"	"573.2331"	"75"	""		"44963.26"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"7/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		""	"L772"	
"576.975"	"576.964"	"0h"	""		"58119.37"	"75446.67"	"3d9.(2D).4s.4p.(1P*)"	"2F*"	"5/2"	"3d9.4s.(1D).4d"	"2D"	"5/2"		""	"L772"	
"578.2132"	"578.2126"	"1500"	"1.65e+06"	C+	"13245.443"	"30535.324"	"3d9.4s2"	"2D"	"3/2"	"3d10.4p"	"2P*"	"1/2"		"T1343"	"L772"	
"583.126"	"583.128"	"1h"	""		"58119.37"	"75263.50"	"3d9.(2D).4s.4p.(1P*)"	"2F*"	"5/2"	"3d9.4s.(1D).4d"	"2P"	"3/2"		""	"L772"	
"585.11"	"585.08"	"2h"	""		"58119.37"	"75206.3"	"3d9.(2D).4s.4p.(1P*)"	"2F*"	"5/2"	"3d9.4s.(1D).4d"	"2G"	"7/2"		""	"L772"	
"585.694"	"585.697"	"5h"	""		"45879.32"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"593.475"	"593.474"	"1h"	""		"58690.91"	"75536.19"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"3/2"	"3d9.4s.(1D).4d"	"2F"	"5/2"		""	"L772"	
"596.659"	"596.644"	"3h"	""		"58690.91"	"75446.67"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"3/2"	"3d9.4s.(1D).4d"	"2D"	"5/2"		""	"L772"	
"603.233"	"603.239"	"2h"	""		"58690.91"	"75263.50"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"3/2"	"3d9.4s.(1D).4d"	"2P"	"3/2"		""	"L772"	
