obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"458.1197+"	""	"1.46e+07"	B	"7679.939"	"29502.18&dagger;"	"5d2.(3P).6s"	"4P"	"5/2"	"4f.5d.(3D*).6s"	"*"	"5/2"		"T9460"	""	
""	"459.6184+"	""	"1.73e+06"	B	"1053.164"	"22804.25"	"5d.6s2"	"2D"	"5/2"	"5d2.(3F).6p"	"4D*"	"5/2"		"T9460"	""	
"460.205"	"460.2038+"	"35"	"2.33e+07"	B+	"8052.162"	"29775.58&dagger;"	"5d2.(3F).6s"	"2F"	"7/2"	"4f.5d.(3D*).6s"	"*"	"5/2"		"T9460"	"L3475"	
""	"460.4237+"	""	"1.8e+07"	B+	"9183.797"	"30896.84"	"5d2.(1D).6s"	"2D"	"5/2"	"4f.5d.(3P*).6s"	"4P*"	"5/2"		"T9460"	""	
"461.507"	"461.5064+"	"23"	""		"7231.407"	"28893.51"	"5d2.(3P).6s"	"4P"	"1/2"	"4f.5d.(3D*).6s"	"4D*"	"1/2"		""	"L3475"	
""	"464.3129+"	""	"3.81e+06"	B+	"7011.909"	"28543.08"	"5d2.(3F).6s"	"2F"	"5/2"	"4f.5d.(3F*).6s"	"2F*"	"7/2"		"T9460"	""	
"464.634"	"464.6335+"	"45"	""		"9960.904"	"31477.22"	"5d2.(1G).6s"	"2G"	"7/2"	""	"*"	"5/2"		""	"L3475"	
"464.865"	"464.8641+"	"80"	"2.02e+07"	B+	"2668.188"	"24173.83"	"5d2.(3F).6s"	"4F"	"3/2"	"4f.5d.(3F*).6s"	"4F*"	"3/2"		"T9460"	"L3475"	
"465.033"	"465.0322+"	"35"	"5.4e+06"	B+	"3010.002"	"24507.87&dagger;"	"5d2.(3F).6s"	"4F"	"5/2"	"4f.5d.(3F*).6s"	"4F*"	"5/2"		"T9460"	"L3475"	
""	"465.1050+"	""	"2.1e+06"	C+	"7011.909"	"28506.41"	"5d2.(3F).6s"	"2F"	"5/2"	"5d.6s.(3D).6p"	"*"	"5/2"		"T9460"	""	
""	"465.1874+"	""	"5.4e+06"	C	"8446.044"	"29936.74&dagger;"	"5d2.(1D).6s"	"2D"	"3/2"	"4f.5d.(3P*).6s"	"*"	"3/2"		"T9460"	""	
